ticket_id,client_id,created_at,channel,product_module,plan,priority,status,resolution_time_hours,reopened,escalated,comment_text,true_root_cause
TCK-0007629,CLT-002128,2024-11-01T11:06:42,web,billing_core,starter,medium,resolved,8.06,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0007297,CLT-000538,2024-11-01T11:30:13,chat,subscriptions,enterprise,high,resolved,26.48,False,False,"Je n'arrive plus à créer de nouvelles factures, est-ce normal ?.",PLAN_LIMIT_CONFUSION
TCK-0017131,CLT-002157,2024-11-01T12:17:03,web,billing_core,enterprise,medium,resolved,14.45,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0001215,CLT-000914,2024-11-01T12:30:09,email,subscriptions,starter,medium,resolved,15.53,False,False,"Je n'arrive plus à créer de nouvelles factures, est-ce normal ?",PLAN_LIMIT_CONFUSION
TCK-0019514,CLT-001316,2024-11-01T12:56:36,email,subscriptions,starter,medium,resolved,8.03,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0019911,CLT-000153,2024-11-01T13:28:01,chat,billing_core,starter,medium,resolved,13.51,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0009189,CLT-000247,2024-11-01T13:39:48,email,subscriptions,starter,medium,resolved,17.21,False,False,"Une option est grisée, on dirait une limitation.",PLAN_LIMIT_CONFUSION
TCK-0019860,CLT-000482,2024-11-01T13:51:35,email,subscriptions,pro,low,resolved,5.14,True,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0019509,CLT-002363,2024-11-01T15:08:44,email,billing_core,starter,medium,open,14.26,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0016008,CLT-000386,2024-11-01T15:08:58,email,subscriptions,starter,urgent,resolved,107.67,False,False,"L'abonnement semble mal paramétré, ça facture mal.",SUBSCRIPTION_CONFIG_ERROR
TCK-0006348,CLT-002402,2024-11-01T15:27:51,email,billing_core,enterprise,high,resolved,98.26,False,False,L'pplication est très lente depuis quelques heures.,APP_SLOWNESS
TCK-0019542,CLT-001195,2024-11-01T15:28:24,email,billing_core,pro,low,resolved,13.75,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0000616,CLT-000533,2024-11-01T15:31:20,email,billing_core,starter,high,resolved,42.67,False,True,Aucune facture n'a été générée pour la dernire période.,MISSING_INVOICE
TCK-0011920,CLT-000025,2024-11-01T15:49:34,email,billing_core,starter,high,resolved,31.19,False,False,La génération de facture est très lente aujourd'hui.,INVOICE_GENERATION_DELAY
TCK-0015516,CLT-002180,2024-11-01T15:52:19,web,billing_core,starter,urgent,resolved,184.67,False,True,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0002108,CLT-000438,2024-11-01T17:32:01,email,billing_core,starter,medium,resolved,24.77,False,False,On voit des doublons de factures dans l'historique.,DUPLICATE_INVOICE
TCK-0004188,CLT-001221,2024-11-01T18:02:54,email,billing_core,pro,medium,resolved,12.58,False,False,Aucune facture n'a été générée pour la dernière périoe.,MISSING_INVOICE
TCK-0002495,CLT-000561,2024-11-01T18:58:34,chat,billing_core,starter,medium,resolved,9.6,False,False,"Il manque une facture, pouvez-vous la régénérer ?.",MISSING_INVOICE
TCK-0001899,CLT-000919,2024-11-01T19:16:02,email,billing_core,starter,low,resolved,7.94,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0019094,CLT-000961,2024-11-01T19:57:53,web,billing_core,starter,low,resolved,1.86,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0018572,CLT-002208,2024-11-01T20:23:31,chat,billing_core,pro,medium,resolved,41.91,False,False,Je ne trouve pas la facture du mois dernier dans l'outill.,MISSING_INVOICE
TCK-0000416,CLT-002047,2024-11-01T21:02:19,email,billing_core,starter,medium,resolved,12.38,False,True,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0016690,CLT-002256,2024-11-01T21:11:01,email,billing_core,pro,low,resolved,7.78,False,False,"La facture affiche un montant trop élevé, je ne comprends ps.",BILLING_AMOUNT_INCORRECT
TCK-0001617,CLT-002382,2024-11-01T21:20:01,email,billing_core,pro,medium,resolved,27.17,False,False,"Grosse instabilité, ça coupe puis ça revient.",INFRA_INCIDENT
TCK-0000088,CLT-001813,2024-11-01T21:24:42,web,billing_core,starter,medium,resolved,33.95,False,False,La clôture tourne en boucle et ne se termine pas.,MONTH_END_CLOSING_ISSUE
TCK-0002425,CLT-002225,2024-11-01T21:57:20,web,billing_core,starter,low,resolved,2.79,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0008852,CLT-000798,2024-11-01T22:24:52,email,billing_core,starter,medium,resolved,16.05,False,False,"Le service est indisponible, on a des erreurs partout.",INFRA_INCIDENT
TCK-0010523,CLT-001202,2024-11-01T23:11:35,chat,reporting,starter,low,resolved,2.33,False,False,Impossible d'ouvrir le CSV exporté.,CSV_EXPORT_ISSUE
TCK-0013530,CLT-001249,2024-11-02T00:09:19,chat,tax_vat,starter,low,resolved,12.74,False,False,"Le total TTC est bizarre, on dirait un soouci de taxes.",VAT_CALCULATION_BUG
TCK-0017833,CLT-000505,2024-11-02T00:39:33,chat,billing_core,pro,low,resolved,5.71,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0004443,CLT-000762,2024-11-02T00:57:36,chat,subscriptions,starter,low,resolved,7.91,False,False,"Une option est grisée, on dirait une limitation.",PLAN_LIMIT_CONFUSION
TCK-0018073,CLT-002066,2024-11-02T01:00:15,email,billing_core,starter,high,resolved,48.13,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0000497,CLT-000615,2024-11-02T01:46:52,email,billing_core,pro,low,resolved,3.57,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0014052,CLT-000398,2024-11-02T04:00:56,email,billing_core,enterprise,medium,resolved,11.8,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0007265,CLT-001871,2024-11-02T06:00:46,chat,billing_core,starter,medium,resolved,16.72,False,True,Le montant de la facture ne correspond pas à ce qui était.,BILLING_AMOUNT_INCORRECT
TCK-0001712,CLT-000649,2024-11-02T06:37:17,chat,reporting,pro,medium,resolved,16.95,False,True,Impossible d'ouvrir le CSV exporté.,CSV_EXPORT_ISSUE
TCK-0009502,CLT-002385,2024-11-02T06:42:21,web,tax_vat,pro,high,resolved,123.99,False,False,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0001529,CLT-000420,2024-11-02T07:00:39,chat,reporting,enterprise,high,resolved,50.12,False,False,On voit des montants erronés dans les rapports.,REPORT_DATA_INCORRECT
TCK-0000093,CLT-002392,2024-11-02T07:21:22,email,billing_core,pro,high,resolved,28.16,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0015800,CLT-001773,2024-11-02T07:42:10,web,billing_core,starter,medium,resolved,37.65,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0011404,CLT-002479,2024-11-02T07:45:53,email,billing_core,starter,medium,open,16.78,False,False,La clôture tourne en boucle et ne se termine pas.,MONTH_END_CLOSING_ISSUE
TCK-0002719,CLT-001483,2024-11-02T07:53:54,chat,billing_core,starter,low,resolved,4.46,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0005047,CLT-001334,2024-11-02T08:26:21,email,reporting,starter,low,resolved,3.4,False,False,On voit des montants erronés dans les rapports.,REPORT_DATA_INCORRECT
TCK-0004631,CLT-000351,2024-11-02T08:58:22,chat,billing_core,pro,medium,resolved,10.81,False,False,"On a des erreurs 500, l'outil ne répond plus.",INFRA_INCIDENT
TCK-0005873,CLT-002142,2024-11-02T09:08:24,chat,billing_core,starter,medium,resolved,21.55,False,False,La réduction négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0019573,CLT-002390,2024-11-02T09:17:34,email,billing_core,starter,low,resolved,7.12,False,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0018549,CLT-001315,2024-11-02T11:19:22,email,billing_core,pro,medium,resolved,12.36,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0008701,CLT-001570,2024-11-02T11:21:09,email,tax_vat,pro,medium,resolved,63.84,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0018017,CLT-000502,2024-11-02T11:27:43,web,billing_core,starter,high,resolved,28.59,False,False,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0014093,CLT-001774,2024-11-02T11:29:38,web,subscriptions,pro,high,resolved,18.98,False,True,Je ne comprends pas comment activer cette fonctionnalité.,FEATURE_MISUNDERSTANDING
TCK-0004836,CLT-000265,2024-11-02T12:13:10,email,billing_core,pro,high,resolved,41.9,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0002326,CLT-000928,2024-11-02T12:28:54,email,reporting,pro,medium,resolved,25.15,False,False,Des colonnes manquent dans l'export CSV.,CSV_EXPORT_ISSUE
TCK-0000209,CLT-001542,2024-11-02T12:39:56,email,tax_vat,starter,high,resolved,82.8,False,False,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0016923,CLT-001780,2024-11-02T12:40:55,email,billing_core,starter,low,resolved,9.32,False,False,La réducttion négociée n'est pas prise en compte.,DISCOUNT_RULES_ISSUE
TCK-0015567,CLT-000242,2024-11-02T12:42:53,web,billing_core,starter,low,resolved,3.92,False,False,La promotion/remise ne s'applique pas comme avant.,DISCOUNT_RULES_ISSUE
TCK-0017631,CLT-000839,2024-11-02T12:46:13,web,billing_core,starter,low,resolved,3.62,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0019730,CLT-001666,2024-11-02T12:57:17,email,billing_core,starter,medium,resolved,29.61,False,True,Les pages mettent longtemps à charger.,APP_SLOWNESS
TCK-0011686,CLT-000012,2024-11-02T13:31:11,web,billing_core,pro,low,resolved,12.37,True,False,La clôture tourne en boucle et ne se termine pas.,MONTH_END_CLOSING_ISSUE
TCK-0001040,CLT-001697,2024-11-02T13:52:59,chat,tax_vat,pro,low,resolved,16.2,True,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0001325,CLT-001364,2024-11-02T14:19:27,chat,billing_core,pro,low,resolved,6.2,False,False,"La facture de septembre manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0006542,CLT-000895,2024-11-02T14:22:28,email,subscriptions,starter,low,resolved,1.58,False,False,"Je ne peux pas ajouter un utilisateur supplémentaire, pourquoi ?",PLAN_LIMIT_CONFUSION
TCK-0000102,CLT-000556,2024-11-02T14:35:55,chat,billing_core,pro,medium,resolved,18.96,False,False,"Impossible d'accéder à l'application, c'est en panne ?",INFRA_INCIDENT
TCK-0001106,CLT-000654,2024-11-02T14:36:22,email,billing_core,pro,high,resolved,23.78,False,False,"La même facture apparaît deux fois, merci de corriger.",DUPLICATE_INVOICE
TCK-0014746,CLT-000518,2024-11-02T15:00:32,web,billing_core,starter,medium,resolved,18.94,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0001611,CLT-002338,2024-11-02T16:12:37,web,billing_core,starter,high,resolved,34.57,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0018431,CLT-001037,2024-11-02T16:23:39,email,billing_core,pro,medium,resolved,17.93,False,False,"La factre de août manque, je ne peux pas la télécharger.",MISSING_INVOICE
TCK-0016071,CLT-000760,2024-11-02T16:49:16,chat,subscriptions,pro,medium,resolved,11.24,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0018718,CLT-001494,2024-11-02T16:49:43,email,billing_core,starter,medium,resolved,12.82,False,False,Les pages mettent longtemps à charge.,APP_SLOWNESS
TCK-0011800,CLT-001780,2024-11-02T17:42:26,chat,tax_vat,starter,medium,resolved,13.66,False,True,On dirait que le taux de TVA est incorrect sur certaines factures.,VAT_CALCULATION_BUG
TCK-0003999,CLT-000939,2024-11-02T18:07:55,web,billing_core,pro,medium,resolved,40.94,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0009820,CLT-000693,2024-11-02T18:39:31,email,auth_access,starter,high,resolved,48.74,False,False,"Le reset mot de passe ne fonctionne pas, je ne reçois rien.",PASSWORD_RESET_ISSUE
TCK-0011271,CLT-000172,2024-11-02T18:51:21,email,tax_vat,enterprise,medium,resolved,73.36,False,True,"Le montant TTC ne colle pas, la TVA semble mal appliquée.",VAT_CALCULATION_BUG
TCK-0013436,CLT-000205,2024-11-02T19:09:21,chat,billing_core,pro,urgent,resolved,129.06,False,False,Les factures mettent un temps anormal à apparaître.,INVOICE_GENERATION_DELAY
TCK-0007704,CLT-000633,2024-11-02T19:13:33,chat,subscriptions,starter,medium,resolved,29.6,False,False,"Une option est grisée, on dirait une limitation.",PLAN_LIMIT_CONFUSION
TCK-0006265,CLT-001443,2024-11-02T20:29:01,chat,billing_core,pro,low,resolved,4.44,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0009406,CLT-000261,2024-11-02T21:12:49,web,billing_core,starter,high,resolved,98.65,False,False,Plus aucune notification depuis hier.,NOTIFICATIONS_NOT_SENT
TCK-0007616,CLT-001186,2024-11-02T21:46:17,email,billing_core,starter,low,resolved,3.5,False,True,Je ne trouve pas la facture du mois dernier dans l'outil.,MISSING_INVOICE
TCK-0002249,CLT-001884,2024-11-02T21:58:14,chat,billing_core,pro,low,resolved,5.46,False,False,Une facture a été générée en double pour le même client.,DUPLICATE_INVOICE
TCK-0008727,CLT-001602,2024-11-02T21:59:58,email,billing_core,pro,medium,resolved,87.29,False,False,La promotion/remise ne s'applique pas comme avantt.,DISCOUNT_RULES_ISSUE
TCK-0011038,CLT-000870,2024-11-02T22:33:02,chat,billing_core,starter,medium,resolved,22.35,False,False,"J'ai deux factures pour la même période, c'est normal ?",DUPLICATE_INVOICE
TCK-0006780,CLT-000951,2024-11-02T22:39:24,web,integrations,starter,medium,resolved,26.53,False,False,L'API renvoie des erreurs 500 intermittentes.,API_ERROR
TCK-0019993,CLT-001638,2024-11-02T22:43:34,chat,billing_core,pro,medium,resolved,36.49,False,True,C'est lent et ça timeout parfois.,APP_SLOWNESS
TCK-0017006,CLT-000654,2024-11-02T23:38:05,email,billing_core,pro,medium,resolved,8.01,False,False,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0011760,CLT-000424,2024-11-03T00:32:18,email,billing_core,starter,medium,resolved,20.32,True,False,"La facture affiche un montant trop élevé, je ne comprends pas.",BILLING_AMOUNT_INCORRECT
TCK-0006323,CLT-000656,2024-11-03T01:14:47,email,billing_core,pro,low,resolved,4.94,False,False,"La facture n'est pas encore générée, c'est bloqué ?",INVOICE_GENERATION_DELAY
TCK-0009390,CLT-002330,2024-11-03T01:39:31,email,billing_core,pro,urgent,resolved,107.86,False,False,Les remises disparaissent sur certaines lignes de facture.,DISCOUNT_RULES_ISSUE
TCK-0019003,CLT-000731,2024-11-03T02:10:27,email,billing_core,enterprise,medium,resolved,15.2,False,False,"On attend la facture depuis ce matin, toujours rien.",INVOICE_GENERATION_DELAY
TCK-0012715,CLT-001256,2024-11-03T02:20:42,chat,billing_core,starter,medium,resolved,19.49,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0007073,CLT-001840,2024-11-03T03:10:15,chat,billing_core,starter,low,resolved,3.02,False,False,Le total facturé est incorrect par rapport à notre contrat.,BILLING_AMOUNT_INCORRECT
TCK-0002189,CLT-001246,2024-11-03T05:02:55,web,billing_core,starter,medium,resolved,14.52,False,False,Je ne reçois plus les notifications par email.,NOTIFICATIONS_NOT_SENT
TCK-0016748,CLT-000955,2024-11-03T05:05:50,email,reporting,starter,low,resolved,14.48,True,False,Impossible d'ouvrir le CSV exporté.,CSV_EXPORT_ISSUE
TCK-0005660,CLT-000343,2024-11-03T07:16:09,chat,tax_vat,starter,high,resolved,45.75,False,False,"Le total TTC est bizarre, on dirait un suci de taxes.",VAT_CALCULATION_BUG
TCK-0005659,CLT-000238,2024-11-03T07:31:18,chat,subscriptions,pro,low,resolved,11.95,False,False,La configuration d'abonnement ne s'applique pas correctement.,SUBSCRIPTION_CONFIG_ERROR
TCK-0010121,CLT-000861,2024-11-03T07:39:12,chat,billing_core,starter,low,resolved,20.98,False,False,Les remises ne semblent plus s'appliquer sur nos factures.,DISCOUNT_RULES_ISSUE
TCK-0010492,CLT-001494,2024-11-03T07:54:38,email,subscriptions,starter,low,resolved,6.26,False,False,"On atteint une limite, je ne comprends pas laquelle.",PLAN_LIMIT_CONFUSION
TCK-0005236,CLT-001288,2024-11-03T08:12:27,email,tax_vat,pro,low,open,27.0,False,True,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
TCK-0013843,CLT-000690,2024-11-03T08:46:12,chat,subscriptions,starter,low,open,6.45,False,False,Je n'arrive pas à trouver la fonctionnalité dans l'interface.,FEATURE_MISUNDERSTANDING
TCK-0013597,CLT-002200,2024-11-03T08:58:30,web,billing_core,starter,medium,resolved,19.57,False,False,"Les alertees ne partent plus, rien dans la boîte mail.",NOTIFICATIONS_NOT_SENT
TCK-0006790,CLT-001052,2024-11-03T09:08:51,chat,billing_core,pro,medium,resolved,25.38,False,True,Aucune facture n'a été générée pour la dernière période.,MISSING_INVOICE
TCK-0016852,CLT-002436,2024-11-03T09:29:31,chat,billing_core,starter,medium,open,26.31,False,False,"Grosse instabilité, ça coue puis ça revient.",INFRA_INCIDENT
TCK-0014032,CLT-001992,2024-11-03T10:13:19,chat,auth_access,starter,medium,resolved,16.19,False,False,"Impossible de me connecter, ça tourne en boucle.",LOGIN_ISSUE
TCK-0004724,CLT-000409,2024-11-03T11:09:29,email,billing_core,enterprise,high,resolved,34.37,False,False,"Il y a un écart sur la facturation ce mois-ci, pouvez-vous vérifier ?",BILLING_AMOUNT_INCORRECT
TCK-0004730,CLT-000009,2024-11-03T11:28:15,chat,billing_core,enterprise,high,resolved,52.51,False,False,Les pages mettent longtemps à charger.,APP_SLOWNESS
TCK-0015035,CLT-001845,2024-11-03T11:49:44,email,tax_vat,starter,low,resolved,5.83,False,False,La TVA sur la facture ne correspond pas au taux paramétré.,VAT_CALCULATION_BUG
